,gini
ENSG00000010404,0.3750969915746529
ENSG00000010438,0.7697794697029294
ENSG00000010539,0.5012289911350885
ENSG00000010610,0.5614889975254035
ENSG00000010626,0.26286691948087487
ENSG00000010671,0.3427507506158329
ENSG00000010704,0.5048997978361509
ENSG00000010803,0.6665489162238426
ENSG00000010810,0.37273373329679865
ENSG00000010818,0.4792690331510685
ENSG00000011007,0.24444202045984534
ENSG00000011009,0.219672746176648
ENSG00000011021,0.5498486218930652
ENSG00000011028,0.7721203496426441
ENSG00000011105,0.8557483970717734
ENSG00000011114,0.2985360699058481
ENSG00000011132,0.37763998344055233
ENSG00000011143,0.5667480047500588
ENSG00000011198,0.4013224497489448
ENSG00000011243,0.16998148682617795
ENSG00000011258,0.4364712824921369
ENSG00000011260,0.19950479480427888
ENSG00000011275,0.2476025398638867
ENSG00000011295,0.31584057526287995
ENSG00000011304,0.05398171953803829
ENSG00000011376,0.5198743353481332
ENSG00000011405,0.26398323233394105
ENSG00000011422,0.6396365243427808
ENSG00000011426,0.8271290164085408
ENSG00000011451,0.3850064748808633
ENSG00000011454,0.13403573056243664
ENSG00000011478,0.745236743902524
ENSG00000011485,0.4322028938411689
ENSG00000011523,0.3514207732646091
ENSG00000011566,0.592070749800998
ENSG00000011590,0.811037033411595
ENSG00000011600,0.513320462329017
ENSG00000011638,0.2839381529169736
ENSG00000012048,0.3800450587684267
ENSG00000012061,0.38432843161632274
ENSG00000012124,0.84909214367214
ENSG00000012174,0.3820824772804283
ENSG00000012211,0.428251078271129
ENSG00000012232,0.4475343287684182
ENSG00000012660,0.3355900380989467
ENSG00000012779,0.5239987696951662
ENSG00000012817,0.33217623396498613
ENSG00000012822,0.40433997645505576
ENSG00000012963,0.38633211511634874
ENSG00000012983,0.371694036658362
ENSG00000013016,0.8343013027851517
ENSG00000013275,0.17493991337723577
ENSG00000013288,0.3453244429715366
ENSG00000013293,0.8571428571428572
ENSG00000013306,0.20592916702673145
ENSG00000013364,0.15886912588423682
ENSG00000013374,0.2827746278285959
ENSG00000013375,0.4254359131541889
ENSG00000013392,0.5055247926872577
ENSG00000013441,0.1989324961674137
ENSG00000013503,0.4503808786081215
ENSG00000013523,0.5824644908995995
ENSG00000013561,0.24726630805082223
ENSG00000013563,0.4001868937998614
ENSG00000013573,0.6354934207189625
ENSG00000013583,0.3980720970442989
ENSG00000013725,0.697378272393848
ENSG00000013810,0.6936666172128109
ENSG00000014123,0.25735358998935026
ENSG00000014138,0.20076788390274683
ENSG00000014164,0.3717182193675985
ENSG00000014216,0.5716440375362941
ENSG00000014257,0.7051346258303932
ENSG00000014641,0.2600137288249381
ENSG00000014824,0.1387587462222203
ENSG00000014914,0.6874829744047499
ENSG00000014919,0.24909424520229068
ENSG00000015133,0.4612553972888023
ENSG00000015153,0.23298441375100554
ENSG00000015171,0.32010860975709465
ENSG00000015285,0.23252437932110037
ENSG00000015475,0.39524014155379344
ENSG00000015479,0.4366687723074566
ENSG00000015532,0.44481063396938464
ENSG00000015568,0.7834142943803627
ENSG00000015676,0.21638763749208634
ENSG00000016391,0.792100517517448
ENSG00000016864,0.377642301802656
ENSG00000017260,0.45440094329935266
