go_id,auc_sim,auc_real
GO:0030183,0.5186260773574495,0.6349742900616393
GO:0030198,0.5028435804652369,0.6222670991333202
GO:0030199,0.45896968690581397,0.6506604643035789
GO:0030216,0.522677833532314,0.6756603979467812
GO:0030217,0.463088221595576,0.569559815165869
GO:0030218,0.496370291291749,0.5818839256668835
GO:0030220,0.46049805513275854,0.518003253968254
GO:0030225,0.5177189449577511,0.726052117020867
GO:0030282,0.48853125715157497,0.5712182795163875
GO:0030301,0.5475323675909716,0.6673930094409346
GO:0030307,0.44667578216890147,0.5356995765378976
GO:0030308,0.485146460272936,0.580191857805659
GO:0030316,0.4157403064415255,0.6642732202994232
GO:0030317,0.5748440869801485,0.697233755241261
GO:0030318,0.5380513779691676,0.49057484848484845
GO:0030324,0.506858468135694,0.5836957219506897
GO:0030325,0.505648826740317,0.5456062424222742
GO:0030326,0.610484423794653,0.4916647758048473
GO:0030334,0.487015924027172,0.5296031381873749
GO:0030335,0.486519275251996,0.6116533008643763
GO:0030336,0.5146831077056455,0.5529356338106338
GO:0030433,0.5465205102742345,0.5686659644398112
GO:0030488,0.49816549867966653,0.6337650919487946
GO:0030500,0.38537782512746355,0.5445851046176047
GO:0030501,0.504233036099891,0.657317068677806
GO:0030509,0.46637506861130695,0.5791017355426449
GO:0030511,0.47995543144058,0.5400654948339724
GO:0030512,0.5119033456827885,0.557588505907743
GO:0030513,0.475833079345728,0.6202342675651471
GO:0030514,0.505990179252479,0.5127386803237692
GO:0030520,0.497020186650436,0.5314010479963138
GO:0030521,0.4593870752268135,0.5247878841991341
GO:0030522,0.482877771928366,0.5682002855989206
GO:0030534,0.46597946648392097,0.6920245164923224
GO:0030539,0.5382052777989159,0.5944846753246753
GO:0030574,0.5898492699010836,0.6087455964041665
GO:0030593,0.5586801928485334,0.7822356435660112
GO:0030833,0.508349691452037,0.5662591973063098
GO:0030838,0.489955924425275,0.5302026406504065
GO:0030855,0.5387362735356316,0.6469180268336704
GO:0030866,0.49541338749259545,0.5784928710140848
GO:0030878,0.572693786644331,0.6094499913386168
GO:0030879,0.519749469429859,0.6879089182887079
GO:0030890,0.463239002193111,0.5922222850948509
GO:0030900,0.4071470450281425,0.5774801592463208
GO:0030901,0.587708804593701,0.4604693355084442
GO:0030968,0.486170890653281,0.5497846764227643
GO:0031016,0.481872356158723,0.5285666660481572
GO:0031032,0.498880314978396,0.5622676239360666
GO:0031047,0.509813409303438,0.5621011475587312
GO:0031069,0.5802028588112824,0.6147483861883719
GO:0031100,0.4617535353535355,0.6134604621684867
GO:0031116,0.485390928600429,0.5234735530076653
GO:0031122,0.513652899403128,0.5277630704074701
GO:0031145,0.44390616107903147,0.5335729716524573
GO:0031146,0.484040158718058,0.5743959082364818
GO:0031175,0.5494991869503401,0.5740655745596841
GO:0031214,0.580139100287502,0.6126434003420802
GO:0031295,0.5100198110332215,0.7478934082842801
GO:0031297,0.3982085269546225,0.6402700823796553
GO:0031333,0.5294005636377486,0.4971944920411709
GO:0031334,0.4707737371289405,0.5574825680418566
GO:0031397,0.4592626486014725,0.5348953151173931
GO:0031398,0.4289561518021645,0.5534798385497806
GO:0031424,0.707270168855535,0.8390680649577491
GO:0031507,0.474071747627024,0.6836803976657573
GO:0031532,0.5000883754187785,0.590312629123264
GO:0031589,0.4344706578724845,0.6710510606060606
GO:0031623,0.4457856743429415,0.6200239726522411
GO:0031640,0.5785176729240655,0.7112148715115271
GO:0031641,0.3994728119794705,0.4774421356421356
GO:0031647,0.4768657374735355,0.5335921112576044
GO:0031648,0.4790341494938935,0.48875901716350495
GO:0031663,0.521798177645674,0.7517029290452037
GO:0031667,0.4936842706904435,0.5055338045167118
GO:0031669,0.46994903913765196,0.5309585501841492
GO:0031954,0.340219172321791,0.6138690159142578
GO:0032007,0.4336334776334775,0.6231532127671726
GO:0032008,0.5200373248019501,0.5498204834936314
GO:0032024,0.5714053284523085,0.5947827011847513
GO:0032088,0.487920922692729,0.5872087874469036
GO:0032091,0.4396773729254545,0.48836397902594064
GO:0032092,0.500864511290726,0.4649280319446765
GO:0032094,0.5784153807675161,0.5518701123668485
GO:0032147,0.523245638340122,0.5135257120053162
GO:0032148,0.4901123759486285,0.5658373797096428
GO:0032204,0.430671824792829,0.5927992912341247
GO:0032259,0.479336027860393,0.5167455367792163
GO:0032331,0.404517249128301,0.5136013943001443
GO:0032332,0.46381131150174604,0.7469215223665223
GO:0032355,0.5102542934311776,0.5727137874837027
GO:0032402,0.49581821718209595,0.5539980208980793
GO:0032418,0.48914471179471597,0.5773868715749345
GO:0032435,0.490523522989819,0.508360540479862
GO:0032436,0.485575657615433,0.5296601055718475
GO:0032438,0.3881807899773795,0.6253874661686695
GO:0032456,0.46464113304391097,0.5707952995624976
GO:0032465,0.508927966604007,0.5506769390806839
GO:0032467,0.5455953823953825,0.50671581391084
GO:0032496,0.505876543683363,0.6549178470339185
GO:0032508,0.46793472042108497,0.6658215315015328
GO:0032526,0.5097274710753406,0.6091810415853605
GO:0032543,0.472769965438092,0.7272443896730414
GO:0032570,0.48781011147507647,0.7043533662594229
GO:0032689,0.547622071511426,0.703263107265513
GO:0032691,0.5694091898782729,0.654839545966554
GO:0032693,0.5072991960232316,0.6912926658812106
GO:0032703,0.5008359347241256,0.6559149685643547
GO:0032715,0.5222751279314779,0.6360271493396655
GO:0032720,0.5396689134766205,0.6675626576165984
GO:0032722,0.498551718881012,0.7373774948361344
GO:0032727,0.541249122628984,0.6976458816543893
GO:0032728,0.501210966810967,0.6805898335933438
GO:0032729,0.5672870377440125,0.7164082408493325
GO:0032731,0.494026167594641,0.7410815142471764
GO:0032733,0.5554617397745685,0.7201945166883398
GO:0032735,0.5601453141274805,0.6952523502963417
GO:0032740,0.5273336378864015,0.7363653418317635
GO:0032743,0.4698864934867065,0.7277209190566789
GO:0032753,0.5805955281457795,0.6877886624445166
GO:0032755,0.470922439196745,0.7046517925239875
GO:0032757,0.537006653326098,0.7333800342926596
GO:0032760,0.4718474005280885,0.6931646769239289
GO:0032781,0.518266839246739,0.546638646205478
GO:0032868,0.501663060540495,0.5577498255790352
GO:0032869,0.5303478550667631,0.5306726013395965
GO:0032870,0.4964686868686865,0.5837838358680957
GO:0032880,0.4615932946091915,0.5211007083040818
GO:0032922,0.5209390907007589,0.597070310649486
GO:0032956,0.4968373034051,0.5625770058932427
GO:0032967,0.36610927110299,0.6146023032369817
GO:0032968,0.491721315642316,0.6146352587665084
GO:0032981,0.5565595545946556,0.7875055082869897
GO:0033077,0.5164803321234286,0.608483893511897
GO:0033137,0.486367887593527,0.5495659927465627
GO:0033138,0.481036517406412,0.5606534318940588
GO:0033209,0.4640767200990865,0.6102448180689638
GO:0033344,0.5505027915239185,0.651269605472425
GO:0033574,0.4761995388898555,0.5564636668375217
GO:0033617,0.4869335769016085,0.7100011163371771
GO:0033627,0.40677097885815405,0.7140481398422605
GO:0033674,0.422471384037289,0.6045204166485892
GO:0034063,0.5214950865784389,0.6750376640036374
GO:0034097,0.524383116058042,0.7009508376335227
GO:0034113,0.510426977842077,0.6834370663952237
GO:0034198,0.41712869669408004,0.5229530204771815
GO:0034220,0.5757095820333595,0.5672174473820771
GO:0034243,0.408886617518068,0.5988141378905114
GO:0034260,0.46110138010983304,0.48845249925655465
GO:0034332,0.525999136705261,0.5478923165236981
GO:0034341,0.526191155944677,0.7617399053866806
GO:0034394,0.5025200589071706,0.5450607281628923
GO:0034446,0.422529637093114,0.5859581300548581
GO:0034504,0.4091541588492805,0.5652574556379746
GO:0034587,0.5148261313963856,0.6246494489080214
GO:0034599,0.505364213100971,0.5894492933537051
GO:0034605,0.439584430097993,0.6502868220415537
GO:0034612,0.448478976997101,0.6175426355469887
GO:0034614,0.466937950937951,0.4923729268697901
GO:0034620,0.5446487470007035,0.6515395555916423
GO:0034644,0.459882984245808,0.5409558431446286
GO:0034765,0.592371698985967,0.6251225025639537
GO:0034976,0.506635073505057,0.5494603380257213
GO:0035019,0.476477170558465,0.5706384176705666
GO:0035023,0.4871192596700705,0.6021929380182287
GO:0035024,0.45638605571624247,0.4828827815040556
GO:0035025,0.5005063326845505,0.6911913289925119
GO:0035082,0.6901879966359259,0.8351121728857799
GO:0035094,0.4265479112013765,0.6424585981328654
GO:0035115,0.5160817229047505,0.6356602655749068
GO:0035116,0.510837253641092,0.6155737179487178
GO:0035176,0.458544955387783,0.6124304424268406
GO:0035235,0.554233005626124,0.7101565672966595
GO:0035249,0.593969294663051,0.6861365335364815
GO:0035264,0.47408209989434646,0.5262671068190619
GO:0035265,0.452594734439203,0.5323191305916306
GO:0035307,0.377019404045788,0.6245513978215206
GO:0035335,0.5036057387243335,0.5051264824559504
GO:0035458,0.522486571124111,0.6508913433408172
GO:0035521,0.487462661678557,0.588192794270495
GO:0035556,0.4894118130368425,0.539312569102526
GO:0035567,0.4411250797517545,0.5927086228919053
GO:0035584,0.515766382633394,0.579931501427118
GO:0035633,0.4380558305621135,0.7651317456191653
GO:0035725,0.57950526054926,0.6113667717749935
GO:0035774,0.6083004030608935,0.5437150739850369
GO:0035855,0.493912605383149,0.5085371724218977
GO:0035904,0.5143303514782385,0.5596668155148524
GO:0035914,0.496392978670591,0.5671413397250686
GO:0035924,0.4082366579510745,0.7194003570878571
GO:0035987,0.46156807988491155,0.5571901277886073
GO:0035994,0.46066717402333845,0.5893968037518038
GO:0036092,0.5884294195681015,0.625083923198476
GO:0036120,0.46007038833192,0.6552430447330447
GO:0036211,0.5412469107493185,0.48598277335883283
GO:0036258,0.4909635495989445,0.611037011285117
GO:0036297,0.44485919605901303,0.6637736706726697
GO:0038095,0.447893786834265,0.6189126881042065
GO:0038096,0.426220497078249,0.6259273329436976
GO:0039702,0.525021349635154,0.605299132849659
GO:0040014,0.474836508903196,0.4933200005953927
GO:0040018,0.5752753667326536,0.5652050360647215
GO:0042026,0.4608406238113355,0.7510767171717172
GO:0042060,0.534657041480436,0.6291956172712987
GO:0042073,0.6028137429127525,0.7405796502017512
GO:0042098,0.5244582475929169,0.559840910947406
GO:0042100,0.5981754454019005,0.6265437633169814
GO:0042102,0.528268815153827,0.7015893944872305
GO:0042104,0.478126268777913,0.6162837482677234
GO:0042110,0.5734092488095845,0.6971927792003
GO:0042113,0.49423750761730645,0.5964603197296594
GO:0042116,0.511296282204128,0.634650055916306
GO:0042127,0.425151884981535,0.5789975390930104
GO:0042130,0.5416507900218465,0.7229967935021583
GO:0042147,0.5022342810557425,0.5397320089508788
GO:0042149,0.4839209605395835,0.6082071886496527
GO:0042177,0.5139844148533834,0.5668966576550631
GO:0042178,0.6331849202120909,0.5946098720303812
GO:0042220,0.56942011694125,0.6693987497112497
GO:0042246,0.5134566116226571,0.7282092532467533
GO:0042254,0.44587838180802997,0.573239810694643
GO:0042267,0.5633675929450574,0.6460803712366212
GO:0042273,0.460474594347528,0.7221344897601477
GO:0042274,0.4411226094455435,0.7510541624533442
GO:0042307,0.46088864133833596,0.5319554028530038
GO:0042311,0.496293217893218,0.6693991491328812
GO:0042327,0.491319255666949,0.574264756831666
GO:0042391,0.6254151255807985,0.6349978528578881
GO:0042472,0.6180668886685815,0.4787284931933338
GO:0042475,0.53921568627451,0.6368157711730605
GO:0042476,0.4735710114014375,0.6007501413038555
GO:0042531,0.5287501271391155,0.6477864022370046
GO:0042542,0.4114531738169625,0.6263594280472125
GO:0042552,0.4671729209569575,0.6454727575570302
GO:0042554,0.549405501856221,0.6028285726655102
GO:0042572,0.5191652686696151,0.5644203124342078
GO:0042573,0.462847407181933,0.6629635579046506
GO:0042593,0.502159294463395,0.5426939545730143
GO:0042594,0.478043516896438,0.4894994189916847
GO:0042632,0.546017026064423,0.5912516363613781
GO:0042733,0.5150252525252526,0.6192607345207114
GO:0042742,0.4983089866924785,0.634247694396184
GO:0042744,0.5542596820564856,0.7041264155948205
GO:0042752,0.4283204814984475,0.6229691284519365
GO:0042755,0.698540889362674,0.7404938279625779
GO:0042771,0.467304166314067,0.6469895776478233
GO:0042789,0.517951985246336,0.5246727938944539
GO:0042832,0.56118306346669,0.7481811234708239
GO:0042908,0.5080971953403071,0.6588025434763112
GO:0042981,0.4612665396547405,0.5045776557544494
GO:0043001,0.5165087021522665,0.46844297412869956
GO:0043010,0.5207865765241565,0.6196607811851326
GO:0043029,0.4683728133648155,0.6047698487999308
GO:0043065,0.480746002091485,0.5723086028607548
GO:0043066,0.4928155649270455,0.5755946086270997
GO:0043085,0.45210727969348696,0.5570122374046885
GO:0043087,0.499101701824111,0.5397232272153921
GO:0043122,0.420555541452655,0.6097181959968807
GO:0043123,0.513850273303774,0.6263413931625802
GO:0043124,0.45753408492638403,0.6048964991399621
GO:0043149,0.361349973365802,0.5323153751803752
GO:0043153,0.5468452607537115,0.5982240922967004
GO:0043154,0.428577081354859,0.5933388248572854
GO:0043161,0.47201670540509955,0.5918084372948128
GO:0043162,0.4714872204878295,0.5681645830625948
GO:0043200,0.427115959051099,0.4711764925984681
GO:0043254,0.47989530769676947,0.41781715052715895
GO:0043278,0.660739661272548,0.7127538078072226
GO:0043280,0.4441358428092185,0.641841796567299
GO:0043303,0.462338288440138,0.48899260417246515
GO:0043330,0.5894048978556025,0.5744626278381396
GO:0043388,0.42972061473641454,0.6130788052071826
GO:0043392,0.497654509040648,0.5430080975654363
GO:0043393,0.510288222459025,0.5700517506911843
GO:0043401,0.444315481475844,0.5705844844594115
GO:0043406,0.48107915102800003,0.5543216676861573
GO:0043407,0.4850119517395985,0.5327859101564799
GO:0043408,0.5031849927849925,0.6219925586708818
GO:0043409,0.4634955266955265,0.5321478393857976
GO:0043410,0.5204377993812834,0.5793141299995412
GO:0043433,0.509220195067503,0.5710939412109757
GO:0043434,0.501685752314611,0.5901747401818366
GO:0043473,0.461753981543904,0.5188304387087995
GO:0043484,0.5116011432062135,0.6306413352708622
GO:0043488,0.494970038594353,0.5298035472683552
GO:0043491,0.45625208759929703,0.6035659141673715
GO:0043507,0.423167800187617,0.5250467891669608
GO:0043524,0.490204386839482,0.5330293511052439
GO:0043525,0.5408610642121885,0.5169423838331273
GO:0043536,0.456762723631961,0.6527223289114742
GO:0043537,0.46436301989532347,0.573563796659647
GO:0043542,0.553694393662401,0.6304846810865528
GO:0043547,0.5028035532843225,0.5708288761872975
GO:0043552,0.5296380920143295,0.6089029155024152
GO:0043588,0.539253600548655,0.5151431398893368
GO:0043616,0.5942417263083095,0.5607041203824001
GO:0043627,0.5274866821776389,0.5755401186361423
GO:0043651,0.663480647098122,0.5824100853796937
GO:0043687,0.5545856185252895,0.5249550230941196
GO:0043966,0.44900267212710054,0.6176699030705178
GO:0043967,0.48930149299207804,0.6136604583658263
GO:0043968,0.477785268468782,0.6417728733158307
GO:0044331,0.600385261899121,0.5086800213675213
GO:0044344,0.48863247049866754,0.6559920585942575
GO:0044458,0.5669762956195115,0.7570312276713218
GO:0044772,0.466701462134557,0.47826175324675324
GO:0044782,0.5800236355199815,0.6875164219074213
GO:0045022,0.47472413143089154,0.5017038760067549
GO:0045070,0.3913359284646415,0.5116516309291748
GO:0045071,0.48064595347576855,0.762925680780831
GO:0045087,0.5487771172298705,0.6360348539463316
GO:0045088,0.486716814234129,0.6648447611007517
GO:0045089,0.557500253794224,0.6565992584172351
GO:0045109,0.687362006139044,0.774040975808107
GO:0045116,0.5268686945564944,0.6614245941540869
GO:0045165,0.520848665984551,0.6357934579551892
GO:0045184,0.460372871572872,0.4552731839620938
GO:0045197,0.64889925136404,0.5571673026956804
GO:0045214,0.5212167388167386,0.6719337465146853
GO:0045216,0.4871981674386915,0.6539168514583855
GO:0045332,0.47763144539179847,0.5939863194985711
GO:0045333,0.570361056072076,0.7538309372568716
GO:0045429,0.47857759496242147,0.6216373069532932
GO:0045444,0.4950504312396895,0.581880619134515
GO:0045445,0.526547437848808,0.4705881746031746
GO:0045453,0.4914176500444105,0.44282561843672186
GO:0045454,0.540387106606721,0.6365909505400436
GO:0045471,0.5125622246804815,0.5505017146302312
GO:0045494,0.493638602251407,0.5460017914820218
GO:0045582,0.5464023088023084,0.5164167668790085
GO:0045595,0.4619511947385795,0.5597752159226322
GO:0045596,0.5038797481210645,0.5619471698599094
GO:0045597,0.471788955838609,0.5621790075250312
GO:0045599,0.5863621342687919,0.5672912465578178
GO:0045600,0.522315364961975,0.6413310266783531
GO:0045648,0.47375250345547404,0.5704229731193277
GO:0045662,0.4463491459496025,0.6217440460725729
GO:0045663,0.5240334531439035,0.561922896857353
GO:0045664,0.5492929344208659,0.5277481106130493
GO:0045665,0.4831410247779585,0.6256483850558567
GO:0045666,0.4920201282093865,0.4823137343325731
GO:0045668,0.528710560725196,0.6325238347174338
GO:0045669,0.4784305169184895,0.6795501994333797
GO:0045671,0.5146301230808275,0.507612408081158
GO:0045672,0.5538550478800135,0.6734100706074467
GO:0045727,0.44117855497679004,0.570716972714505
GO:0045732,0.477654857065274,0.4910299842883415
GO:0045736,0.46451557405715205,0.5836184662994488
GO:0045737,0.4791492116688245,0.5130876537994975
GO:0045739,0.4467095515654745,0.5610360765012563
GO:0045740,0.5725186426145915,0.5050662181703565
GO:0045742,0.5158977872513195,0.5420656203992379
GO:0045746,0.4208282551289865,0.5702732787024072
GO:0045747,0.529485518166058,0.5879957940115927
GO:0045765,0.478549664838513,0.6189158186032406
GO:0045766,0.48078595360495147,0.7332006059036965
GO:0045773,0.587112993274965,0.5904687090937091
GO:0045776,0.496624279804056,0.6592864667552167
GO:0045785,0.4559075451309435,0.559915759061587
GO:0045786,0.47890041177367704,0.5480120009866424
GO:0045787,0.4380408050450695,0.46848992721601246
GO:0045807,0.4797316491655255,0.44243920274170273
GO:0045815,0.481923539817876,0.4941292552352499
GO:0045821,0.5071648442719301,0.506117012987013
GO:0045824,0.49217826878049153,0.6008049718751063
GO:0045840,0.48760279448717,0.6251081004981589
GO:0045860,0.501331332095279,0.46472167534722225
GO:0045861,0.577233297823771,0.5781360864496458
GO:0045862,0.3953814344064745,0.5242459992784994
GO:0045879,0.487798185509453,0.5725751299123092
GO:0045880,0.552163504280017,0.5875322823976145
GO:0045907,0.5435655092768855,0.6667513065950565
GO:0045921,0.511956415359019,0.5328154989994959
GO:0045930,0.569730634606605,0.5326955844155844
GO:0045931,0.564655697745277,0.48812335434401194
GO:0045943,0.426796952032945,0.6416108242400623
GO:0045948,0.537610675596824,0.47430702348480636
GO:0045954,0.508843477010765,0.6486408035578978
GO:0045995,0.447357619893636,0.5314165759592937
GO:0046034,0.6035242500380695,0.5140436668832575
GO:0046326,0.584270635657197,0.5034743266814006
GO:0046329,0.5200798243610245,0.520790091377593
GO:0046330,0.4152802213212985,0.5671275981921228
GO:0046427,0.487652911019745,0.5689928555672413
GO:0046513,0.6194064371278595,0.6359381462949726
GO:0046580,0.4680383252572915,0.5097610109576077
GO:0046597,0.492324861766347,0.6796755633482694
GO:0046627,0.47185339105339097,0.525306341906454
GO:0046628,0.46201166920345,0.4769225564235306
GO:0046676,0.5077556875888685,0.516354069742257
GO:0046677,0.5684453077391836,0.533558955531007
GO:0046686,0.545413992270678,0.5675594557734771
GO:0046697,0.5269051062611234,0.5712090234924759
GO:0046716,0.512103219913222,0.5047423895192942
GO:0046718,0.4893226176808265,0.6563673391882269
GO:0046777,0.4535201835599285,0.5449372539705877
GO:0046835,0.5117144452177951,0.5023884116057126
GO:0046847,0.433791543413955,0.5868617579241361
GO:0046854,0.440368980612883,0.5561315340888572
GO:0046856,0.5601281075596145,0.5062705158730159
GO:0046907,0.434039942455784,0.5858237176154579
GO:0046928,0.5388513146162714,0.593772743437267
GO:0048008,0.4955279702823685,0.6853964630604226
GO:0048009,0.4215430782594965,0.5547877018074536
GO:0048010,0.4842412089213795,0.6972139489889474
GO:0048013,0.5482238492305604,0.6070425490674475
GO:0048015,0.4211205911480155,0.49262318052823023
GO:0048025,0.513379944762195,0.6275107187699083
GO:0048026,0.5226296501701845,0.5412323803335499
GO:0048041,0.470701687603096,0.5778966303058305
GO:0048144,0.4581270469952015,0.5602462785925024
GO:0048146,0.4441340604581395,0.6213329110419625
GO:0048147,0.4706200107190205,0.6139240620396846
GO:0048167,0.6299961861174675,0.733696058156295
GO:0048168,0.6833565338437451,0.7183620754705311
GO:0048208,0.47235541348487553,0.6002067626037231
GO:0048240,0.5801915346331881,0.5650377445431998
GO:0048247,0.6845379387299655,0.8103490678178179
GO:0048255,0.521459222019094,0.4807804701992969
GO:0048260,0.558667343142229,0.555604549062049
GO:0048278,0.5703228725338475,0.582840434907647
GO:0048286,0.488104159257566,0.6359200862202617
GO:0048468,0.5550347486430275,0.6506774125716265
GO:0048469,0.4588833045656075,0.6492541207072456
GO:0048477,0.5280428921153866,0.48042560950373453
GO:0048488,0.539944588744589,0.6887544622863665
GO:0048511,0.406143853600704,0.6018493374542612
GO:0048536,0.527384926516421,0.6019026234267022
GO:0048538,0.48205163117477245,0.4605096237514996
GO:0048565,0.520211584824261,0.6056108648350221
GO:0048568,0.4547127662275025,0.5373241433831493
GO:0048589,0.48855612214695854,0.4655699039454722
GO:0048661,0.5019761372110365,0.6963423022406958
GO:0048662,0.468468735280098,0.6529428698288932
GO:0048666,0.5346507119247395,0.5442628703983708
GO:0048675,0.5353011375177741,0.5945762952895874
GO:0048678,0.47071168831168797,0.6040321329519848
GO:0048701,0.524485075763344,0.611705629196448
GO:0048704,0.525853318106839,0.7772439113699843
GO:0048705,0.517673754784409,0.6393714121724062
GO:0048706,0.6608944342926755,0.5232124084903617
GO:0048709,0.4559433278388025,0.6711426603418026
GO:0048714,0.3760120044667785,0.6826681356267665
GO:0048741,0.5496196447761446,0.4884645583083083
GO:0048754,0.6031818527822179,0.5843098825450429
GO:0048812,0.530478400256112,0.5131192241121622
GO:0048813,0.527466882754099,0.6507550665894616
GO:0048814,0.5535197869101975,0.6216810058785512
GO:0048821,0.3986396111310475,0.5686234668695378
GO:0048839,0.534783078056339,0.686080481981438
GO:0048843,0.5087771897763905,0.5062275231962732
GO:0048844,0.508538225368552,0.7261456587636679
GO:0048854,0.546658465024647,0.6232100569301037
GO:0048856,0.5966668361208549,0.5270374433456944
GO:0048863,0.497677259224515,0.5295537727317774
GO:0048870,0.5152905781095289,0.5826284624368071
GO:0048873,0.4086964125041955,0.5732777633393252
GO:0050482,0.5101035086384049,0.6326214598895745
GO:0050673,0.4350066934404285,0.6009257996906755
GO:0050679,0.5260199536789595,0.6014781208524046
GO:0050680,0.440075427439611,0.6009063093619523
GO:0050714,0.5088021712688124,0.5455160705766269
GO:0050727,0.4961863789492855,0.5910659715426823
GO:0050728,0.5211358463079305,0.6090305256194796
GO:0050729,0.5378001841402,0.6950730624945612
GO:0050730,0.47187185119138253,0.5385013483507444
GO:0050731,0.49375683222601696,0.636324724263879
GO:0050766,0.5075852466634715,0.7097773860630501
GO:0050767,0.502426366360543,0.6358809327757192
GO:0050768,0.572666347708211,0.6331958030224301
GO:0050769,0.432630055602102,0.4363583495776478
GO:0050770,0.6115804160324709,0.6292755555555556
GO:0050772,0.5390386959171235,0.5790794701843308
GO:0050775,0.523387234165951,0.6396488907031835
GO:0050776,0.5488262910798121,0.6533934439246939
GO:0050790,0.45056443429731097,0.6269122299221657
GO:0050796,0.6381937929956221,0.5589958397587153
GO:0050804,0.5357031333049855,0.6743926925638742
GO:0050807,0.5823250386830019,0.6092441666666666
GO:0050808,0.4966523246736745,0.6800841345908483
GO:0050821,0.464418328039012,0.5602113293481354
GO:0050829,0.5107204894210156,0.6358344106241434
GO:0050830,0.53830565009551,0.6907227339231815
GO:0050832,0.5079287779637804,0.7319147877409573
GO:0050850,0.4942554972228565,0.7125326984126984
GO:0050852,0.48870893428352347,0.6161577788327136
GO:0050853,0.5047904683166515,0.7450406961468464
GO:0050860,0.508433748042457,0.5830753572588503
GO:0050873,0.5220774933983345,0.7353881572598672
GO:0050877,0.671953596366348,0.6718355034157449
GO:0050885,0.49487964303555254,0.5457082799175074
GO:0050890,0.472429692858776,0.5170938008196188
GO:0050896,0.5965079658388835,0.5019648386291617
GO:0050900,0.426604972505863,0.6447162094038109
GO:0050901,0.5684550989345509,0.6329597222222222
GO:0050908,0.5703048368002706,0.4274857674740784
GO:0050911,0.838257343746012,0.7037734125137246
GO:0050918,0.462445386518191,0.5891728631228339
GO:0050919,0.5534661890971906,0.5360801004902819
GO:0051000,0.43470319634703203,0.5204906935824528
GO:0051016,0.5221148398988745,0.5708492135642135
GO:0051017,0.4669252525252525,0.56460355521415
GO:0051028,0.4448621047686585,0.6107080512152778
GO:0051056,0.4960554534313725,0.5826788407641121
GO:0051085,0.5388223282679574,0.6669114584010224
GO:0051090,0.484879130917039,0.5288312472745155
GO:0051091,0.493039035467128,0.5545342616783995
GO:0051092,0.5083552376344225,0.611259027718536
GO:0051123,0.533560592034328,0.5672803385162536
GO:0051131,0.41169283582341953,0.7333789917057874
GO:0051179,0.5638319175099555,0.5144511525053052
GO:0051209,0.5191777763255345,0.5083693891491022
GO:0051216,0.5566624177520845,0.6451496487700926
GO:0051225,0.525186570810904,0.618080097573547
GO:0051247,0.3990698461018095,0.647576998611356
GO:0051260,0.526346242011478,0.5693994647158732
GO:0051262,0.5179414131309394,0.5347593750579853
GO:0051276,0.4923029764924745,0.5405157683778843
GO:0051281,0.5720543849256721,0.5064521756551873
GO:0051289,0.463120550470379,0.44819633681560844
GO:0051301,0.5004783799437955,0.5883881311800205
GO:0051302,0.39718417047184196,0.48464090123353715
GO:0051321,0.5192779516937724,0.5779769905357298
GO:0051384,0.45264903336983253,0.5941716566866267
GO:0051402,0.438010502811175,0.5169132634659869
GO:0051443,0.4704611170293715,0.5199350715414421
GO:0051453,0.491657465925531,0.48725610246119566
GO:0051480,0.5884085674609225,0.5493239044508792
GO:0051482,0.5175031870127815,0.7691260814001343
GO:0051491,0.4184235915403555,0.612901241065627
GO:0051493,0.536736402583563,0.6486742593640691
GO:0051496,0.49550313985711747,0.4999135297817481
GO:0051497,0.4815239599989845,0.6263597852660353
GO:0051568,0.5115460445595246,0.6786268072789219
GO:0051571,0.4802257737189245,0.6614290548340548
GO:0051591,0.4449415686654755,0.6210965107690489
GO:0051592,0.5484172387490465,0.5444199467283749
GO:0051602,0.44501173708920205,0.49696414443289444
GO:0051603,0.410013623401789,0.6454604981589777
GO:0051607,0.542583272619974,0.654236683762464
GO:0051649,0.528450798118588,0.5998382031453928
GO:0051726,0.467918204592966,0.5640577201994713
GO:0051781,0.5415541178349961,0.7018406010147001
GO:0051865,0.499799603635921,0.5221863853089742
GO:0051881,0.475250006345339,0.6955844936731703
GO:0051893,0.4113246120553725,0.5623855952844895
GO:0051894,0.4782513515571465,0.6149084194058292
GO:0051897,0.526406911907314,0.6259553136514155
GO:0051898,0.4893880506020425,0.49640167898184867
GO:0051899,0.5401267449627545,0.5815810209235209
GO:0051924,0.519062481874601,0.5014575945050662
GO:0051928,0.4643563925798665,0.5996302239353627
GO:0051930,0.5036354508635961,0.6338606810214359
GO:0051932,0.7100679909683635,0.7082876558846454
GO:0051965,0.5113036440638665,0.67041384863124
GO:0051966,0.6213703534430225,0.6945637895823118
GO:0051968,0.5734718802268876,0.6664387332943446
GO:0051973,0.4453677609363495,0.5126591785527181
GO:0052695,0.5693494018653691,0.7574999603174604
GO:0055007,0.44651387937667497,0.4795342243867244
GO:0055010,0.6088626956338935,0.708754522278514
GO:0055013,0.528980727435709,0.6122395054397912
GO:0055072,0.512465018979801,0.6442297052301603
GO:0055074,0.494762182790513,0.6478423830874868
GO:0055075,0.6346446507380915,0.5137281926406927
GO:0055085,0.527894310546009,0.5376444419701497
GO:0055088,0.510050992785957,0.5537195522050672
GO:0060021,0.5669854419587186,0.5713605195557003
GO:0060038,0.46575624920695347,0.5408754210003803
GO:0060041,0.5662183919734255,0.46121506360076403
