go_id,Q,auc_sim,auc_real
SIMGO_259_Q3,Q3,0.6877547752745642,0.7438074789765611
SIMGO_25_Q2,Q2,0.4612381661141556,0.5706006219317769
SIMGO_25_Q3,Q3,0.6767511444872922,0.7901920263542884
SIMGO_260_Q2,Q2,0.5625143540130347,0.46937287529074967
SIMGO_260_Q3,Q3,0.6605794826691924,0.8575050450038019
SIMGO_261_Q2,Q2,0.568921092393388,0.5606409193878115
SIMGO_261_Q3,Q3,0.7236268633155176,0.7680787685020722
SIMGO_262_Q2,Q2,0.5607225492185914,0.544760348583878
SIMGO_262_Q3,Q3,0.7694727916469342,0.8035523667448082
SIMGO_263_Q2,Q2,0.566405024468349,0.5144832231009245
SIMGO_263_Q3,Q3,0.6937665020409084,0.7682866028859209
SIMGO_264_Q2,Q2,0.5391815168121237,0.4682638083135348
SIMGO_264_Q3,Q3,0.6995930812078569,0.7658454943753701
SIMGO_265_Q2,Q2,0.6090575739124552,0.49524159851809757
SIMGO_265_Q3,Q3,0.6754800081185305,0.8411010065127295
SIMGO_266_Q2,Q2,0.4610595584421442,0.4950275074392429
SIMGO_266_Q3,Q3,0.6534860519134925,0.818785079928952
SIMGO_267_Q2,Q2,0.5041893421735111,0.5215160213143872
SIMGO_267_Q3,Q3,0.7465869697584737,0.8424035132034564
SIMGO_268_Q2,Q2,0.53253893511941,0.5081226253249556
SIMGO_268_Q3,Q3,0.675648602936202,0.7792339469335776
SIMGO_269_Q2,Q2,0.5374299889497779,0.5521527057430432
SIMGO_269_Q3,Q3,0.713922377827391,0.8096465220548766
SIMGO_26_Q2,Q2,0.4202548316532485,0.4793693917655136
SIMGO_26_Q3,Q3,0.7312577858963084,0.7536202249851983
SIMGO_270_Q2,Q2,0.5159543558171527,0.5053713176091693
SIMGO_270_Q3,Q3,0.6890315044088132,0.8292453759621077
SIMGO_271_Q2,Q2,0.48944627111381733,0.46176070642964645
SIMGO_271_Q3,Q3,0.712855467604808,0.7964387504867755
SIMGO_272_Q2,Q2,0.5299420427124913,0.4423806215991497
SIMGO_272_Q3,Q3,0.7923074216900075,0.8153515979572669
SIMGO_273_Q2,Q2,0.517620188079291,0.4983095619594874
SIMGO_273_Q3,Q3,0.7554280495230364,0.7958336753917884
SIMGO_274_Q2,Q2,0.40255449563628987,0.5484466336185574
SIMGO_274_Q3,Q3,0.6740455088740049,0.7701877560686796
SIMGO_275_Q2,Q2,0.5284205398822813,0.631640828892836
SIMGO_275_Q3,Q3,0.6960044651918003,0.7867050325636472
SIMGO_276_Q2,Q2,0.5793145254042352,0.40551601114505137
SIMGO_276_Q3,Q3,0.7558915274113164,0.7996932525022892
SIMGO_277_Q2,Q2,0.6267528132963488,0.4581768810583815
SIMGO_277_Q3,Q3,0.752197280292267,0.839164712847839
SIMGO_278_Q2,Q2,0.5009366529102677,0.42696954627261535
SIMGO_278_Q3,Q3,0.6651486367634125,0.8140054518855314
SIMGO_279_Q2,Q2,0.5031796675912772,0.5500952501236673
SIMGO_279_Q3,Q3,0.7182127055003045,0.815791450562463
SIMGO_27_Q2,Q2,0.5130090431409693,0.49053876837906385
SIMGO_27_Q3,Q3,0.6541128926775365,0.7565849410080726
SIMGO_280_Q2,Q2,0.545134699952642,0.4716510514919266
SIMGO_280_Q3,Q3,0.7389201903344383,0.7937141759548694
SIMGO_281_Q2,Q2,0.45265426335611036,0.5832922921500844
SIMGO_281_Q3,Q3,0.6891946417698397,0.760532257767464
SIMGO_282_Q2,Q2,0.5635600207473558,0.49854950987356156
SIMGO_282_Q3,Q3,0.769548519495749,0.8508049259917111
SIMGO_283_Q2,Q2,0.5129993460072615,0.462330673360012
SIMGO_283_Q3,Q3,0.6998205353719866,0.8238296338395799
SIMGO_284_Q2,Q2,0.5381470356087771,0.5421420011841326
SIMGO_284_Q3,Q3,0.7499967976907291,0.814646627303632
SIMGO_285_Q2,Q2,0.5499044719572425,0.5077869331186564
SIMGO_285_Q3,Q3,0.8128898811537334,0.849421764357608
SIMGO_286_Q2,Q2,0.4891202219065015,0.5169626524570752
