GO ID,n_genes,n_neurons_peak,pct_neurons_peak,auc_all,auc_noneurons,auc
GO:0051894,26,5,0.19230769230769232,0.4782513515571465,0.494587426076804,0.4782513515571465
GO:0051897,97,24,0.24742268041237114,0.526406911907314,0.5177730088552035,0.526406911907314
GO:0051898,37,8,0.21621621621621623,0.4893880506020425,0.502278827753222,0.4893880506020425
GO:0051899,18,9,0.5,0.5401267449627545,0.4430831409752345,0.5401267449627545
GO:0051924,23,6,0.2608695652173913,0.519062481874601,0.5063547648048254,0.519062481874601
GO:0051928,21,5,0.23809523809523808,0.4643563925798665,0.5445218885240195,0.4643563925798665
GO:0051930,27,11,0.4074074074074074,0.5036354508635961,0.485032321386266,0.5036354508635961
GO:0051932,20,13,0.65,0.7100679909683635,0.5294352690463504,0.7100679909683635
GO:0051965,52,21,0.40384615384615385,0.5113036440638665,0.532729105985875,0.5113036440638665
GO:0051966,31,17,0.5483870967741935,0.6213703534430225,0.556641021734715,0.6213703534430225
GO:0051968,28,15,0.5357142857142857,0.5734718802268876,0.5068511890155329,0.5734718802268876
GO:0051973,30,3,0.1,0.4453677609363495,0.5349112651382435,0.4453677609363495
GO:0052695,7,3,0.42857142857142855,0.5693494018653691,0.25982740267639903,0.5693494018653691
GO:0055007,18,7,0.3888888888888889,0.44651387937667497,0.5099983934928005,0.44651387937667497
GO:0055010,21,8,0.38095238095238093,0.6088626956338935,0.46210193622280704,0.6088626956338935
GO:0055013,20,6,0.3,0.528980727435709,0.5509741989496915,0.528980727435709
GO:0055072,35,9,0.2571428571428571,0.512465018979801,0.4943545482253195,0.512465018979801
GO:0055074,28,10,0.35714285714285715,0.494762182790513,0.5671509602664885,0.494762182790513
GO:0055075,17,9,0.5294117647058824,0.6346446507380915,0.560244508699843,0.6346446507380915
GO:0055085,178,64,0.3595505617977528,0.527894310546009,0.5117253073483761,0.527894310546009
GO:0055088,40,8,0.2,0.510050992785957,0.535631429068429,0.510050992785957
GO:0055117,17,8,0.47058823529411764,0.539697154162228,0.4487901384872925,0.539697154162228
GO:0060021,62,18,0.2903225806451613,0.5669854419587186,0.552456033188262,0.5669854419587186
GO:0060038,24,4,0.16666666666666666,0.46575624920695347,0.4528660702956475,0.46575624920695347
GO:0060041,47,10,0.2127659574468085,0.5662183919734255,0.5757702867602195,0.5662183919734255
GO:0060045,21,4,0.19047619047619047,0.5241828501837635,0.562292948843413,0.5241828501837635
GO:0060047,20,7,0.35,0.5197419049310366,0.4579475015010445,0.5197419049310366
GO:0060048,38,15,0.39473684210526316,0.5179377418726555,0.5437879480730635,0.5179377418726555
GO:0060070,83,17,0.20481927710843373,0.4725843029733105,0.4878096333306895,0.4725843029733105
GO:0060071,31,6,0.1935483870967742,0.430740910014219,0.520716534633354,0.430740910014219
GO:0060078,26,17,0.6538461538461539,0.6225998756313615,0.5153113023173175,0.6225998756313615
GO:0060079,83,48,0.5783132530120482,0.590752448175717,0.4965651896415635,0.590752448175717
GO:0060155,21,3,0.14285714285714285,0.45306598815504295,0.434265561910561,0.45306598815504295
GO:0060173,33,8,0.24242424242424243,0.549046768153884,0.5963228198486465,0.549046768153884
GO:0060218,19,1,0.05263157894736842,0.4491818873668185,0.551822256046,0.4491818873668185
GO:0060236,19,6,0.3157894736842105,0.475536952477592,0.49782048029764947,0.475536952477592
GO:0060261,47,7,0.14893617021276595,0.5309368856348725,0.559403599755949,0.5309368856348725
GO:0060271,209,60,0.28708133971291866,0.5698440676701545,0.6056627124018426,0.5698440676701545
GO:0060291,42,23,0.5476190476190477,0.5943477566371524,0.5337602602221034,0.5943477566371524
GO:0060307,19,6,0.3157894736842105,0.4084580585151365,0.471759259259259,0.4084580585151365
GO:0060324,21,2,0.09523809523809523,0.3867987444635335,0.4250465751835825,0.3867987444635335
GO:0060325,30,5,0.16666666666666666,0.480497372229416,0.5147891436260695,0.480497372229416
GO:0060326,38,4,0.10526315789473684,0.4164507278408655,0.5245693925767856,0.4164507278408655
GO:0060337,30,8,0.26666666666666666,0.6079569401071421,0.5011171198618836,0.6079569401071421
GO:0060340,16,3,0.1875,0.457914225570012,0.4144310025615665,0.457914225570012
GO:0060348,55,10,0.18181818181818182,0.4977869352869355,0.5124340037534485,0.4977869352869355
GO:0060349,25,6,0.24,0.5573971498908685,0.536216435713923,0.5573971498908685
GO:0060395,57,12,0.21052631578947367,0.5026967892942555,0.4478143152110165,0.5026967892942555
GO:0060412,35,6,0.17142857142857143,0.499256509009633,0.499069481772926,0.499256509009633
GO:0060548,62,7,0.11290322580645161,0.42976381359598903,0.5154214705657785,0.42976381359598903
GO:0060612,31,6,0.1935483870967742,0.49799537883404454,0.548721562055657,0.49799537883404454
GO:0060828,26,6,0.23076923076923078,0.47996776567933197,0.517575001903602,0.47996776567933197
GO:0060907,21,1,0.047619047619047616,0.428836019108511,0.572789581656989,0.428836019108511
GO:0060976,23,3,0.13043478260869565,0.44488609999420003,0.4714434342555535,0.44488609999420003
GO:0061024,30,5,0.16666666666666666,0.5221976794373775,0.5818201437022366,0.5221976794373775
GO:0061025,31,10,0.3225806451612903,0.5064391631119235,0.5655812004875075,0.5064391631119235
GO:0061028,20,2,0.1,0.500420715258222,0.664947865134333,0.500420715258222
GO:0061077,33,3,0.09090909090909091,0.468917808282428,0.5386533320405025,0.468917808282428
GO:0061098,26,11,0.4230769230769231,0.4978505165105715,0.5307939287799179,0.4978505165105715
GO:0061351,20,6,0.3,0.453404199541653,0.508401620282281,0.453404199541653
GO:0061436,29,10,0.3448275862068966,0.5494908465205495,0.4754365180107755,0.5494908465205495
GO:0061484,19,2,0.10526315789473684,0.37107644173854204,0.5421697953661425,0.37107644173854204
GO:0061512,35,13,0.37142857142857144,0.6181446436322995,0.6287382357559135,0.6181446436322995
GO:0061640,21,4,0.19047619047619047,0.461380655169664,0.491335566042523,0.461380655169664
GO:0061844,39,15,0.38461538461538464,0.548501993433396,0.3481795262664165,0.548501993433396
GO:0065003,121,33,0.2727272727272727,0.4756497034309965,0.5169482154727205,0.4756497034309965
GO:0070050,30,8,0.26666666666666666,0.6419656231751595,0.6725125041257269,0.6419656231751595
GO:0070059,29,7,0.2413793103448276,0.4497136893176495,0.5085004654311585,0.4497136893176495
GO:0070098,49,26,0.5306122448979592,0.5781130816170865,0.3635734490211035,0.5781130816170865
GO:0070269,23,7,0.30434782608695654,0.5306663621599674,0.5397598747172435,0.5306663621599674
GO:0070301,57,7,0.12280701754385964,0.4687465687574145,0.4989897082807765,0.4687465687574145
GO:0070328,28,9,0.32142857142857145,0.583004030608935,0.53281744923661,0.583004030608935
GO:0070371,51,13,0.2549019607843137,0.521723001071042,0.559378496592412,0.521723001071042
GO:0070372,28,8,0.2857142857142857,0.46780730925122105,0.5075196664946116,0.46780730925122105
GO:0070373,62,14,0.22580645161290322,0.5059453818940725,0.4647209284568985,0.5059453818940725
GO:0070374,178,52,0.29213483146067415,0.5129230596478035,0.480250796796883,0.5129230596478035
GO:0070498,19,2,0.10526315789473684,0.476522070015221,0.5671148317267035,0.476522070015221
GO:0070507,32,8,0.25,0.5592455752774179,0.544965846474188,0.5592455752774179
GO:0070527,42,12,0.2857142857142857,0.5082644478085505,0.4925941253988825,0.5082644478085505
GO:0070534,39,6,0.15384615384615385,0.458007934646654,0.5730534709193245,0.458007934646654
GO:0070536,27,5,0.18518518518518517,0.412787254205165,0.4863846865446015,0.412787254205165
GO:0070542,20,1,0.05,0.4644696450769975,0.523477602726404,0.4644696450769975
GO:0070555,33,4,0.12121212121212122,0.4694118543349075,0.592610548575808,0.4694118543349075
GO:0070584,20,2,0.1,0.510259955518347,0.567280614963087,0.510259955518347
GO:0070588,104,39,0.375,0.53573193352408,0.528751661522518,0.53573193352408
GO:0070830,40,7,0.175,0.5009186128554985,0.4988204620036315,0.5009186128554985
GO:0070886,17,6,0.35294117647058826,0.4284735961040935,0.488673717851164,0.4284735961040935
GO:0070935,19,5,0.2631578947368421,0.564628784035177,0.465565279891764,0.564628784035177
GO:0070936,58,13,0.22413793103448276,0.505452242161774,0.564066356257792,0.505452242161774
GO:0070979,29,4,0.13793103448275862,0.437941101802488,0.4925150207328425,0.437941101802488
GO:0071108,23,5,0.21739130434782608,0.5917833942346735,0.6052705034510759,0.5917833942346735
GO:0071222,134,26,0.19402985074626866,0.545955330657826,0.5033269353806784,0.545955330657826
GO:0071230,48,9,0.1875,0.5063496300816105,0.5779132662141204,0.5063496300816105
GO:0071260,71,7,0.09859154929577464,0.4778107393430425,0.5333666640090715,0.4778107393430425
GO:0071276,28,4,0.14285714285714285,0.5546924580509229,0.48047594468278354,0.5546924580509229
GO:0071277,81,28,0.345679012345679,0.529939546009791,0.5057140537591165,0.529939546009791
GO:0071280,21,5,0.23809523809523808,0.677047314587275,0.666711973265482,0.677047314587275
GO:0071294,19,5,0.2631578947368421,0.578435227464908,0.647099611026552,0.578435227464908
GO:0071300,58,18,0.3103448275862069,0.5183480034335131,0.520560235792902,0.5183480034335131
GO:0071320,49,15,0.30612244897959184,0.4833110856852275,0.4578859966946355,0.4833110856852275
GO:0071333,53,19,0.3584905660377358,0.535340795863592,0.49691654473478697,0.535340795863592
GO:0071345,29,8,0.27586206896551724,0.5196877380045695,0.45704352486530697,0.5196877380045695
GO:0071346,69,16,0.2318840579710145,0.5220856722135495,0.48064182194616945,0.5220856722135495
GO:0071347,60,16,0.26666666666666666,0.5434995037789145,0.45607361885131203,0.5434995037789145
GO:0071353,24,5,0.20833333333333334,0.424341771348814,0.44890242355031096,0.424341771348814
GO:0071356,103,26,0.2524271844660194,0.5363070243415995,0.459561076268743,0.5363070243415995
GO:0071363,55,13,0.23636363636363636,0.4574635112829555,0.4740954133315245,0.4574635112829555
GO:0071364,43,5,0.11627906976744186,0.44692324169680053,0.508835990938004,0.44692324169680053
GO:0071385,21,6,0.2857142857142857,0.5485070569558315,0.459874663825037,0.5485070569558315
GO:0071392,37,8,0.21621621621621623,0.50628715134888,0.47912115361818153,0.50628715134888
GO:0071398,21,5,0.23809523809523808,0.44728486614618446,0.4783361967103785,0.44728486614618446
GO:0071407,35,5,0.14285714285714285,0.5621288317493744,0.511108494269116,0.5621288317493744
GO:0071425,22,4,0.18181818181818182,0.4717917767700825,0.48272237265158,0.4717917767700825
GO:0071456,102,18,0.17647058823529413,0.4684111294820445,0.4941497085929415,0.4684111294820445
GO:0071466,60,20,0.3333333333333333,0.50576061785887,0.4836380639743495,0.50576061785887
GO:0071479,37,3,0.08108108108108109,0.427737980321428,0.5704986536605194,0.427737980321428
GO:0071480,26,1,0.038461538461538464,0.472177276072997,0.513088847432676,0.472177276072997
GO:0071526,34,7,0.20588235294117646,0.48288253968253947,0.5549391053391051,0.48288253968253947
GO:0071539,20,7,0.35,0.456854487488478,0.565272175288158,0.456854487488478
GO:0071542,20,7,0.35,0.573796416097961,0.36991759054891704,0.573796416097961
GO:0071549,24,3,0.125,0.428719388402487,0.5126792285242989,0.428719388402487
GO:0071560,64,10,0.15625,0.4898361788396155,0.5422189494354446,0.4898361788396155
GO:0071577,18,4,0.2222222222222222,0.4906780305912795,0.481787281536159,0.4906780305912795
GO:0071773,28,6,0.21428571428571427,0.487483675892784,0.412145981942646,0.487483675892784
GO:0071805,118,63,0.5338983050847458,0.5905539858840985,0.5178552585959995,0.5905539858840985
GO:0071897,28,4,0.14285714285714285,0.40804626879564054,0.4927807252839615,0.40804626879564054
GO:0071902,35,6,0.17142857142857143,0.4466487489955945,0.5294417814228844,0.4466487489955945
GO:0071985,19,3,0.15789473684210525,0.5519892609504484,0.6302659394554371,0.5519892609504484
GO:0072089,42,10,0.23809523809523808,0.5488179643283705,0.5220678726625205,0.5488179643283705
GO:0072332,24,6,0.25,0.4486486486486485,0.458798058622002,0.4486486486486485
GO:0072583,22,4,0.18181818181818182,0.434053944330263,0.468150661345455,0.434053944330263
GO:0072593,31,7,0.22580645161290322,0.4312093743652245,0.4731109079829375,0.4312093743652245
GO:0072657,19,3,0.15789473684210525,0.5293674953492304,0.484007694909521,0.5293674953492304
GO:0072659,142,35,0.24647887323943662,0.49882450499810105,0.5219099737005125,0.49882450499810105
GO:0080111,19,5,0.2631578947368421,0.5309931506849315,0.4797628107559615,0.5309931506849315
GO:0086091,36,14,0.3888888888888889,0.522277468735977,0.539418705072519,0.522277468735977
GO:0090023,24,6,0.25,0.5204304656769445,0.500799390940236,0.5204304656769445
GO:0090026,18,5,0.2777777777777778,0.572962906594289,0.453229502236427,0.572962906594289
GO:0090050,19,1,0.05263157894736842,0.3848448334178925,0.48795873499069853,0.3848448334178925
GO:0090090,118,26,0.22033898305084745,0.4935174862711095,0.5306538156779701,0.4935174862711095
GO:0090102,27,11,0.4074074074074074,0.581538170823885,0.5624978847260296,0.581538170823885
GO:0090103,21,6,0.2857142857142857,0.527754822434378,0.513062798570486,0.527754822434378
GO:0090141,20,2,0.1,0.5374352013936461,0.6041280834834379,0.5374352013936461
GO:0090148,36,2,0.05555555555555555,0.4833382018000625,0.6380316153995955,0.4833382018000625
GO:0090200,25,6,0.24,0.4800486015938275,0.525595147454444,0.4800486015938275
GO:0090201,19,2,0.10526315789473684,0.463108828006088,0.5678039912058175,0.463108828006088
GO:0090263,100,21,0.21,0.447289341844821,0.532898090329747,0.447289341844821
GO:0090303,20,6,0.3,0.586041555673948,0.4779663596925185,0.586041555673948
GO:0090305,69,13,0.18840579710144928,0.459998228540428,0.515958082837878,0.459998228540428
GO:0090307,35,7,0.2,0.43735049365954604,0.4845113740267655,0.43735049365954604
GO:0090314,25,9,0.36,0.541441424293183,0.518958428506167,0.541441424293183
GO:0090316,23,5,0.21739130434782608,0.446550011600255,0.561417913694101,0.446550011600255
GO:0090398,48,4,0.08333333333333333,0.4608614267917525,0.548202209340757,0.4608614267917525
GO:0090502,52,6,0.11538461538461539,0.4487543701389915,0.559031470984671,0.4487543701389915
GO:0090503,33,3,0.09090909090909091,0.548590814437226,0.558707215380993,0.548590814437226
GO:0090630,93,20,0.21505376344086022,0.44828447468518,0.5266340119393845,0.44828447468518
GO:0097009,41,8,0.1951219512195122,0.4363069339056535,0.47153353583449653,0.4363069339056535
GO:0097150,20,4,0.2,0.5933713034139245,0.545234289773448,0.5933713034139245
GO:0097190,57,8,0.14035087719298245,0.453993229907313,0.5320106478989415,0.453993229907313
GO:0097191,44,6,0.13636363636363635,0.43104133761777697,0.5193380897917685,0.43104133761777697
GO:0097192,30,7,0.23333333333333334,0.49058445680046747,0.439520654022901,0.49058445680046747
GO:0097193,27,3,0.1111111111111111,0.4664052188039395,0.508076116018547,0.4664052188039395
GO:0097194,22,5,0.22727272727272727,0.47790863319522847,0.4829489228895485,0.47790863319522847
GO:0097352,41,5,0.12195121951219512,0.4712491350698395,0.5572544673398465,0.4712491350698395
GO:0097421,27,3,0.1111111111111111,0.4239135952888615,0.5265523290576595,0.4239135952888615
GO:0097746,24,7,0.2916666666666667,0.4934811572135515,0.47312682400710604,0.4934811572135515
GO:0098586,60,13,0.21666666666666667,0.5535867877955061,0.526369061251495,0.5535867877955061
GO:0098609,159,36,0.22641509433962265,0.506631107885825,0.521411707789066,0.506631107885825
GO:0098655,41,19,0.4634146341463415,0.5353370393391735,0.566005410455784,0.5353370393391735
GO:0098664,16,10,0.625,0.6926678333206525,0.4656014608536865,0.6926678333206525
GO:0098703,34,14,0.4117647058823529,0.5638591630591635,0.5846279942279945,0.5638591630591635
GO:0098719,21,10,0.47619047619047616,0.5867095810770645,0.47654386766123746,0.5867095810770645
GO:0098869,59,9,0.15254237288135594,0.440157359046471,0.469869425472077,0.440157359046471
GO:0098962,19,11,0.5789473684210527,0.6579549298156605,0.6760041434128194,0.6579549298156605
GO:0099072,19,6,0.3157894736842105,0.493757398951463,0.494898951462878,0.493757398951463
GO:0099170,21,10,0.47619047619047616,0.5244111954417935,0.478370629725478,0.5244111954417935
GO:0099171,28,18,0.6428571428571429,0.6708975367874155,0.564467178319893,0.6708975367874155
GO:0099175,27,5,0.18518518518518517,0.5167487392967135,0.5316727022483949,0.5167487392967135
GO:0099505,29,22,0.7586206896551724,0.6686228879298185,0.644792812614595,0.6686228879298185
GO:0099560,24,8,0.3333333333333333,0.441896650171298,0.4901693947468595,0.441896650171298
GO:0120009,48,15,0.3125,0.565857549640251,0.5576869295502505,0.565857549640251
GO:0120162,90,25,0.2777777777777778,0.4788056554526825,0.482577515919776,0.4788056554526825
GO:0120163,44,6,0.13636363636363635,0.4772407094747925,0.517229453733457,0.4772407094747925
GO:0140374,21,3,0.14285714285714285,0.472738113360735,0.462846776707334,0.472738113360735
GO:0140467,24,6,0.25,0.4411765638878315,0.4716343103667045,0.4411765638878315
GO:0150104,78,20,0.2564102564102564,0.5283534153077765,0.577944817204048,0.5283534153077765
GO:1900016,22,6,0.2727272727272727,0.5054335809074335,0.43411012878927946,0.5054335809074335
GO:1900017,20,3,0.15,0.5231710514075996,0.4936385315980415,0.5231710514075996
GO:1900026,43,8,0.18604651162790697,0.5021983328250486,0.486365253634238,0.5021983328250486
GO:1900087,38,7,0.18421052631578946,0.462641524612792,0.5215991751983671,0.462641524612792
GO:1900182,29,1,0.034482758620689655,0.47472003610617497,0.5347141124368845,0.47472003610617497
GO:1900227,19,1,0.05263157894736842,0.4229811432437005,0.4527587519025875,0.4229811432437005
GO:1900273,18,9,0.5,0.471184334018213,0.4922803101404425,0.471184334018213
GO:1900745,26,6,0.23076923076923078,0.4625862966065125,0.4236512982563005,0.4625862966065125
GO:1901214,18,5,0.2777777777777778,0.4530836482932975,0.516263771571587,0.4530836482932975
GO:1901215,43,13,0.3023255813953488,0.4517909786665505,0.5182029582189696,0.4517909786665505
GO:1901216,33,7,0.21212121212121213,0.43584788922287,0.5077592933756274,0.43584788922287
GO:1901223,24,4,0.16666666666666666,0.4411353254663115,0.559952734424565,0.4411353254663115
GO:1901224,57,3,0.05263157894736842,0.478953260115638,0.5521113690959195,0.478953260115638
GO:1901673,17,1,0.058823529411764705,0.561555826104601,0.586503829959925,0.561555826104601
GO:1901796,38,4,0.10526315789473684,0.47287427279424854,0.5727131654938225,0.47287427279424854
GO:1901998,37,9,0.24324324324324326,0.502149697708683,0.5271776406035665,0.502149697708683
GO:1902017,46,12,0.2608695652173913,0.478689510833185,0.48539617173797,0.478689510833185
GO:1902042,26,4,0.15384615384615385,0.4927060331480495,0.4756632465290995,0.4927060331480495
GO:1902455,19,0,0.0,0.4284901911043465,0.527213343480467,0.4284901911043465
GO:1902459,43,2,0.046511627906976744,0.49657815245646897,0.5317968602506575,0.49657815245646897
GO:1902476,92,34,0.3695652173913043,0.5844778619593041,0.5818295451646645,0.5844778619593041
GO:1902600,100,30,0.3,0.5103137199392656,0.570207782704911,0.5103137199392656
GO:1902894,19,0,0.0,0.45265516658210747,0.48185565702689004,0.45265516658210747
GO:1902895,50,7,0.14,0.5183112111272155,0.5168713606428155,0.5183112111272155
GO:1903076,19,2,0.10526315789473684,0.474249534923051,0.5985117537628954,0.474249534923051
GO:1903077,20,2,0.1,0.448222425180337,0.476970596443159,0.448222425180337
GO:1903078,50,14,0.28,0.483686462226969,0.521136877971877,0.483686462226969
GO:1903241,24,1,0.041666666666666664,0.4958285750539275,0.5735582413399315,0.4958285750539275
GO:1903672,19,4,0.21052631578947367,0.490060037206156,0.449678674107898,0.490060037206156
GO:1903861,21,12,0.5714285714285714,0.6388357291462785,0.474621055607507,0.6388357291462785
GO:1903955,27,6,0.2222222222222222,0.5539648695299015,0.547470978441128,0.5539648695299015
GO:1904262,24,1,0.041666666666666664,0.453616292348687,0.537809288161401,0.453616292348687
GO:1904263,22,1,0.045454545454545456,0.440357478151495,0.53952304831501,0.440357478151495
GO:1904646,37,8,0.21621621621621623,0.485034674592288,0.5360262239834714,0.485034674592288
GO:1904659,18,3,0.16666666666666666,0.46051374409185797,0.506362614040873,0.46051374409185797
GO:1904706,24,2,0.08333333333333333,0.39001712980586245,0.3819914985407945,0.39001712980586245
GO:1904707,32,6,0.1875,0.503152535486656,0.501801630227775,0.503152535486656
GO:1905168,38,3,0.07894736842105263,0.495303330538831,0.5140423748189925,0.495303330538831
GO:1905515,53,13,0.24528301886792453,0.54357381591428,0.6321734095744205,0.54357381591428
GO:1905606,29,8,0.27586206896551724,0.48023892132803003,0.5362669600293365,0.48023892132803003
GO:1990000,16,3,0.1875,0.5568490197570319,0.6431509802429685,0.5568490197570319
GO:1990090,31,5,0.16129032258064516,0.4781015133048955,0.493480855169612,0.4781015133048955
GO:1990138,22,8,0.36363636363636365,0.574565839123957,0.609965673107943,0.574565839123957
GO:1990573,42,26,0.6190476190476191,0.6503646667174909,0.515649448008219,0.6503646667174909
GO:1990830,89,16,0.1797752808988764,0.4670316333799435,0.5107352979975199,0.4670316333799435
GO:2000045,48,9,0.1875,0.514716491241451,0.5524106666158185,0.514716491241451
GO:2000060,18,8,0.4444444444444444,0.490946486399648,0.5488737539000075,0.490946486399648
GO:2000134,38,5,0.13157894736842105,0.445696677929358,0.492883545461474,0.445696677929358
GO:2000147,19,2,0.10526315789473684,0.350454507018434,0.4541307289024185,0.350454507018434
GO:2000249,21,2,0.09523809523809523,0.390539257261742,0.47802086278262246,0.390539257261742
GO:2000251,19,3,0.15789473684210525,0.4753593776424825,0.5615021985455775,0.4753593776424825
GO:2000272,25,11,0.44,0.5893546012892745,0.48523552103954104,0.5893546012892745
GO:2000300,33,18,0.5454545454545454,0.6351908541456005,0.4819823251561785,0.6351908541456005
GO:2000311,18,9,0.5,0.543348214663183,0.6092467172293674,0.543348214663183
GO:2000352,30,6,0.2,0.5174816563840865,0.4330515144590855,0.5174816563840865
GO:2000377,17,4,0.23529411764705882,0.43212854461522854,0.50245015979303,0.43212854461522854
GO:2000378,21,2,0.09523809523809523,0.5620229215144725,0.626929154977564,0.5620229215144725
GO:2000379,29,6,0.20689655172413793,0.476444952187526,0.4578855321429575,0.476444952187526
GO:2000463,25,18,0.72,0.648989898989899,0.584042370945637,0.648989898989899
GO:2000647,20,5,0.25,0.594375523251389,0.6425294500680755,0.594375523251389
GO:2000648,27,7,0.25925925925925924,0.6076505228957254,0.5995081282927766,0.6076505228957254
GO:2000773,19,5,0.2631578947368421,0.5109123964146794,0.5255411804498565,0.5109123964146794
GO:2000779,28,1,0.03571428571428571,0.502046330848402,0.568717792501206,0.502046330848402
GO:2000781,40,8,0.2,0.496700811701955,0.513221184385145,0.496700811701955
GO:2000819,26,3,0.11538461538461539,0.5410289601258915,0.527356341531511,0.5410289601258915
GO:2001234,26,5,0.19230769230769232,0.5046955506484935,0.4889194522703625,0.5046955506484935
GO:2001235,25,2,0.08,0.4510653012537435,0.5253128013806405,0.4510653012537435
GO:2001237,35,8,0.22857142857142856,0.484711100643743,0.460708117443869,0.484711100643743
GO:2001238,23,3,0.13043478260869565,0.4274458413085085,0.44545161243547404,0.4274458413085085
GO:2001240,28,5,0.17857142857142858,0.4681218039301965,0.490701957764634,0.4681218039301965
GO:2001243,20,2,0.1,0.5170548240606845,0.4498630032726995,0.5170548240606845
GO:2001244,29,4,0.13793103448275862,0.4911596287833915,0.508031508279033,0.4911596287833915
